Condition: Vive_Scripting
User Waypoints: 
-0.06944402, 1.071779, -0.1163013
0.03734065, 0.9399736, 1.031311
0.03112298, 0.03645467, -0.08782977


26.11.2018, 16:39:46:964, Parked

26.11.2018, 16:42:14:648, Takeoff, 0.022, 0.072, -0.005, 0.022, 0.072, -0.005, -0.001, 0.002, 0, -3.539, -74.662, 0.017, Tracking is fine
26.11.2018, 16:42:14:659, Takeoff, 0.022, 0.072, -0.005, 0.022, 0.072, -0.005, 0, 0.002, -0.001, 1.921, 81.604, 0.34, Tracking is fine
26.11.2018, 16:42:14:669, Takeoff, 0.022, 0.072, -0.005, 0.022, 0.072, -0.005, 0, 0.002, -0.001, 0.001, 0.012, 0.001, Tracking is fine
26.11.2018, 16:42:14:679, Takeoff, 0.022, 0.072, -0.005, 0.022, 0.072, -0.005, 0.001, 0.001, 0, 0.002, 0.019, 0.002, Tracking is fine
26.11.2018, 16:42:14:691, Takeoff, 0.022, 0.072, -0.005, 0.022, 0.073, -0.005, 0.001, 0.001, 0, 0.002, 0.019, 0.002, Tracking is fine
26.11.2018, 16:42:14:701, Takeoff, 0.022, 0.072, -0.005, 0.022, 0.073, -0.005, 0.001, 0.001, 0, 0.003, 0.026, 0.003, Tracking is fine
26.11.2018, 16:42:14:713, Takeoff, 0.022, 0.072, -0.005, 0.022, 0.073, -0.005, 0, 0.001, 0, 0.004, 0.034, 0.004, Tracking is fine
26.11.2018, 16:42:14:725, Takeoff, 0.022, 0.072, -0.005, 0.022, 0.074, -0.006, -0.001, 0, -0.001, 0.004, 0.037, 0.004, Tracking is fine
26.11.2018, 16:42:14:736, Takeoff, 0.022, 0.072, -0.005, 0.022, 0.074, -0.006, -0.001, 0.001, -0.001, 0.005, 0.042, 0.005, Tracking is fine
26.11.2018, 16:42:14:747, Takeoff, 0.022, 0.072, -0.005, 0.022, 0.075, -0.006, -0.001, -0.001, 0, 0.006, 0.052, 0.006, Tracking is fine
26.11.2018, 16:42:14:758, Takeoff, 0.022, 0.072, -0.005, 0.022, 0.075, -0.006, -0.001, -0.001, 0, 0.006, 0.056, 0.007, Tracking is fine
26.11.2018, 16:42:14:768, Takeoff, 0.022, 0.072, -0.005, 0.021, 0.076, -0.006, -0.001, -0.001, -0.001, 0.007, 0.061, 0.007, Tracking is fine
26.11.2018, 16:42:14:780, Takeoff, 0.022, 0.072, -0.005, 0.021, 0.077, -0.006, -0.001, 0, -0.001, 0.007, 0.066, 0.008, Tracking is fine
26.11.2018, 16:42:14:792, Takeoff, 0.022, 0.072, -0.006, 0.021, 0.078, -0.006, -0.001, -0.002, -0.003, 0.007, 0.068, 0.008, Tracking is fine
26.11.2018, 16:42:14:805, Takeoff, 0.022, 0.072, -0.006, 0.021, 0.078, -0.006, -0.002, -0.002, -0.002, 0.008, 0.076, 0.009, Tracking is fine
26.11.2018, 16:42:14:815, Takeoff, 0.022, 0.072, -0.006, 0.021, 0.079, -0.006, -0.001, -0.002, -0.002, 0.008, 0.075, 0.009, Tracking is fine
26.11.2018, 16:42:14:826, Takeoff, 0.022, 0.072, -0.005, 0.021, 0.08, -0.006, 0, -0.001, 0, 0.011, 0.097, 0.012, Tracking is fine
26.11.2018, 16:42:14:836, Takeoff, 0.022, 0.072, -0.006, 0.021, 0.081, -0.006, 0, 0, -0.001, 0.012, 0.112, 0.014, Tracking is fine
26.11.2018, 16:42:14:847, Takeoff, 0.022, 0.072, -0.005, 0.021, 0.082, -0.007, -0.001, -0.001, 0, 0.01, 0.09, 0.011, Tracking is fine
26.11.2018, 16:42:14:859, Takeoff, 0.022, 0.072, -0.005, 0.021, 0.084, -0.007, 0.001, 0, 0, 0.01, 0.095, 0.011, Tracking is fine
26.11.2018, 16:42:14:870, Takeoff, 0.022, 0.072, -0.005, 0.021, 0.085, -0.007, 0.001, 0.005, 0.001, 0.011, 0.106, 0.013, Tracking is fine
26.11.2018, 16:42:14:881, Takeoff, 0.022, 0.072, -0.005, 0.021, 0.086, -0.007, 0.001, 0.016, -0.001, 0.012, 0.114, 0.013, Tracking is fine
26.11.2018, 16:42:14:893, Takeoff, 0.022, 0.074, -0.005, 0.02, 0.087, -0.007, 0.002, 0.058, 0, 0.012, 0.117, 0.014, Tracking is fine
26.11.2018, 16:42:14:904, Takeoff, 0.022, 0.075, -0.005, 0.02, 0.089, -0.007, 0.004, 0.084, 0, 0.014, 0.131, 0.015, Tracking is fine
26.11.2018, 16:42:14:915, Takeoff, 0.022, 0.077, -0.005, 0.02, 0.09, -0.007, 0.001, 0.138, 0.001, 0.014, 0.132, 0.016, Tracking is fine
26.11.2018, 16:42:14:927, Takeoff, 0.022, 0.08, -0.005, 0.02, 0.092, -0.008, 0.001, 0.18, -0.001, 0.013, 0.123, 0.015, Tracking is fine
26.11.2018, 16:42:14:937, Takeoff, 0.022, 0.083, -0.005, 0.02, 0.093, -0.008, 0.005, 0.227, -0.004, 0.015, 0.146, 0.017, Tracking is fine
26.11.2018, 16:42:14:948, Takeoff, 0.022, 0.086, -0.005, 0.02, 0.095, -0.008, 0.006, 0.283, -0.002, 0.015, 0.146, 0.017, Tracking is fine
26.11.2018, 16:42:14:960, Takeoff, 0.023, 0.091, -0.005, 0.02, 0.096, -0.008, 0.008, 0.322, 0.005, 0.015, 0.141, 0.016, Tracking is fine
26.11.2018, 16:42:14:969, Takeoff, 0.023, 0.096, -0.005, 0.019, 0.098, -0.008, 0.01, 0.385, 0.013, 0.016, 0.152, 0.018, Tracking is fine
26.11.2018, 16:42:14:982, Takeoff, 0.023, 0.101, -0.005, 0.019, 0.1, -0.008, 0.01, 0.418, 0.013, 0.016, 0.153, 0.019, Tracking is fine
26.11.2018, 16:42:14:992, Takeoff, 0.023, 0.108, -0.004, 0.019, 0.102, -0.009, 0.012, 0.479, 0.024, 0.018, 0.167, 0.02, Tracking is fine
26.11.2018, 16:42:15:003, Takeoff, 0.023, 0.115, -0.003, 0.019, 0.104, -0.009, 0.01, 0.525, 0.025, 0.019, 0.178, 0.021, Tracking is fine
26.11.2018, 16:42:15:015, Takeoff, 0.023, 0.122, -0.003, 0.019, 0.106, -0.009, 0.01, 0.573, 0.024, 0.017, 0.167, 0.019, Tracking is fine
26.11.2018, 16:42:15:027, Takeoff, 0.024, 0.131, -0.002, 0.019, 0.108, -0.009, 0.019, 0.621, 0.037, 0.018, 0.172, 0.02, Tracking is fine
26.11.2018, 16:42:15:037, Takeoff, 0.024, 0.139, -0.001, 0.018, 0.11, -0.01, 0.02, 0.651, 0.039, 0.02, 0.184, 0.022, Tracking is fine
26.11.2018, 16:42:15:049, Takeoff, 0.024, 0.148, -0.002, 0.018, 0.112, -0.01, 0.014, 0.689, 0.033, 0.019, 0.181, 0.021, Tracking is fine
26.11.2018, 16:42:15:060, Takeoff, 0.025, 0.158, 0, 0.018, 0.114, -0.01, 0.025, 0.739, 0.049, 0.02, 0.185, 0.021, Tracking is fine
26.11.2018, 16:42:15:071, Takeoff, 0.025, 0.167, 0.001, 0.018, 0.116, -0.01, 0.023, 0.76, 0.052, 0.021, 0.197, 0.022, Tracking is fine
26.11.2018, 16:42:15:083, Takeoff, 0.025, 0.176, 0.001, 0.018, 0.118, -0.01, 0.021, 0.785, 0.043, 0.022, 0.203, 0.022, Tracking is fine
26.11.2018, 16:42:15:095, Takeoff, 0.027, 0.188, 0.003, 0.017, 0.121, -0.011, 0.034, 0.826, 0.067, 0.022, 0.203, 0.022, Tracking is fine
26.11.2018, 16:42:15:105, Takeoff, 0.027, 0.198, 0.004, 0.017, 0.123, -0.011, 0.03, 0.843, 0.074, 0.022, 0.204, 0.023, Tracking is fine
26.11.2018, 16:42:15:116, Takeoff, 0.026, 0.208, 0.004, 0.017, 0.125, -0.011, 0.023, 0.868, 0.068, 0.025, 0.224, 0.025, Tracking is fine
26.11.2018, 16:42:15:127, Takeoff, 0.028, 0.22, 0.006, 0.017, 0.128, -0.012, 0.035, 0.897, 0.078, 0.025, 0.223, 0.025, Tracking is fine
26.11.2018, 16:42:15:138, Takeoff, 0.028, 0.23, 0.007, 0.017, 0.13, -0.012, 0.029, 0.902, 0.079, 0.023, 0.21, 0.023, Tracking is fine
26.11.2018, 16:42:15:149, Takeoff, 0.028, 0.241, 0.007, 0.016, 0.133, -0.012, 0.025, 0.917, 0.072, 0.025, 0.224, 0.024, Tracking is fine
26.11.2018, 16:42:15:159, Takeoff, 0.028, 0.253, 0.009, 0.016, 0.135, -0.012, 0.031, 0.941, 0.078, 0.025, 0.229, 0.025, Tracking is fine
26.11.2018, 16:42:15:172, Takeoff, 0.029, 0.263, 0.01, 0.016, 0.138, -0.013, 0.027, 0.941, 0.079, 0.023, 0.219, 0.024, Tracking is fine
26.11.2018, 16:42:15:183, Takeoff, 0.029, 0.275, 0.01, 0.016, 0.14, -0.013, 0.025, 0.953, 0.075, 0.027, 0.249, 0.027, Tracking is fine
26.11.2018, 16:42:15:194, Takeoff, 0.03, 0.287, 0.012, 0.015, 0.143, -0.013, 0.033, 0.964, 0.078, 0.026, 0.238, 0.026, Tracking is fine
26.11.2018, 16:42:15:205, Takeoff, 0.03, 0.297, 0.013, 0.015, 0.146, -0.014, 0.031, 0.965, 0.079, 0.025, 0.232, 0.025, Tracking is fine
26.11.2018, 16:42:15:216, Takeoff, 0.03, 0.308, 0.013, 0.015, 0.149, -0.014, 0.033, 0.971, 0.076, 0.031, 0.278, 0.029, Tracking is fine
26.11.2018, 16:42:15:227, Takeoff, 0.031, 0.319, 0.014, 0.015, 0.152, -0.014, 0.035, 0.975, 0.077, 0.029, 0.259, 0.027, Tracking is fine
26.11.2018, 16:42:15:238, Takeoff, 0.031, 0.33, 0.015, 0.014, 0.154, -0.014, 0.032, 0.967, 0.079, 0.027, 0.244, 0.025, Tracking is fine
